Section,Title,URL,Users
noticias,"Con semáforo verde, todo Guanajuato puede regresar a clases y al trabajo",https://www.am.com.mx/guanajuato/noticias/Semaforo-COVID-Guanajuato-Sigue-en-amarillo-con-alerta-por-precaucion-20210424-0011.html,3329
noticias,"Accidente Tequila, Jalisco: Tráiler impacta a camión con turistas de Guanajuato y mueren 6 | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Accidente-Tequila-Jalisco-Trailer-impacta-a-camion-con-turistas-de-Guanajuato-y-mueren-6-20210712-0025.html,3329
noticias,VIDEO Ladrones asaltan a una abuelita y su nieta en una 'tiendita',https://www.am.com.mx/guanajuato/noticias/Leon-Roban-a-abuelita-y-su-nieta-en-tienda-en-colonia-La-Selva-20210207-0016.html,3329
noticias,Será vacuna Pfizer para leoneses de 50 a 59 años y embarazadas,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Leon-Sera-vacuna-Pfizer-para-leoneses-de-50-a-59-anos-y-embarazadas-20210523-0011.html,3329
viral,Padre se resistió a asalto y lo mataron; solo se llevaron su comida y su uniforme,https://www.am.com.mx/viral/Padre-se-resistio-a-asalto-y-lo-mataron-solo-se-llevaron-su-comida-y-su-uniforme-20210226-0021.html,3329
valor-agregado,"Ofrecen ayudar para crear una empresa en una semana por 1,850 pesos",https://www.am.com.mx/guanajuato/valor-agregado/Ofrecen-ayudar-para-crear-una-empresa-en-una-semana-por-1850-pesos-20210713-0018.html,3329
noticias,FOTOS. Atienden a pacientes COVID en los pasillos en Hospital General de León,https://www.am.com.mx/guanajuato/noticias/FOTOS.-Atienden-a-pacientes-COVID-en-los-pasillos-en-Hospital-General-de-Leon-20210123-0022.html,3329
noticias,"Crean mexicanos vacuna contra el COVID, está lista para probarse en humanos",https://www.am.com.mx/noticias/Mexicanos-crean-vacuna-contra-el-COVID-esta-lista-para-probarse-en-humanos-20210304-0017.html,3329
noticias,"Nuevo León secuestro: rescatan a estudiante plagiada en Monterrey, la llevan a García | Periódico AM",https://www.am.com.mx/noticias/Nuevo-Leon-secuestro-rescatan-a-estudiante-plagiada-en-Monterrey-la-llevan-a-Garcia-20210709-0019.html,3329
noticias,"Semáforo rojo en Guanajuato cambiaría por disminución de casos y muertes | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/COVID-Guanajuato-semaforo-rojo-cambiaria-por-disminucion-de-casos-y-muertes--20210211-0010.html,3329
espectaculos,Survivor México. Cyntia González estrena rostro y programa: entra a Venga la Alegría | Periódico AM,https://www.am.com.mx/espectaculos/Survivor-Mexico.-Cyntia-Gonzalez-estrena-rostro-y-programa-entra-a-Venga-la-Alegria-20210929-0116.html,3329
noticias,VIDEO. Los dejan sin vacuna por segundo día y cierran López Mateos en protesta,https://www.am.com.mx/guanajuato/noticias/Vacunas-COVID-Leon-Cierran-bulevar-Lopez-Mateos-frente-a-Deportiva-para-exigir-vacuna-20210628-0039.html,3329
noticias,Asesinan a hombre a balazos dentro de su casa en León II,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-balazos-a-hombre-en-casa-en-colonia-Leon-II-20210510-0043.html,3329
noticias,COVID. Alarma posible aparición de nueva cepa de coronavirus en San Luis Potosí,https://www.am.com.mx/noticias/COVID-CEPA-San-Luis-potosi-Guanajuato-paciente-20210211-0016.html,3329
espectaculos,TV Azteca compra derechos para producir ¿‘Quién es La Máscara’ o ‘Me Caigo de Risa’?,https://www.am.com.mx/espectaculos/TV-Azteca-producira-programa-sera-Quien-es-La-Mascara-o-Me-Caigo-de-Risa-20210401-0013.html,3329
nacional,VIDEO Veracruz enfermera simula vacuna contra el COVID. Captan a enfermera que no vacuna contra el COVID a mujer | Periódico AM,https://www.am.com.mx/nacional/VIDEO-Veracruz-enfermera-simula-vacuna-contra-el-COVID.-Captan-a-enfermera-que-no-vacuna-contra-el-COVID-a-mujer-20210906-0041.html,3329
espectaculos,"Margarita Vega, actriz de ‘Qué le pasa a mi familia?’ Es la nueva novia de Raúl Araiza",https://www.am.com.mx/espectaculos/Raul-Negro-Araiza-de-Hoy-estrena-noviazgo-con-actriz-Margarita-Vega-20210702-0029.html,3329
valor-agregado,Las 10 empresas qué más empleo ofrecieron en Guanajuato.,https://www.am.com.mx/guanajuato/valor-agregado/Las-10-empresas-que-mas-empleo-ofrecieron-en-Guanajuato.-20210816-0011.html,3329
noticias,Surgen más víctimas de presunta banda de taxistas que opera en La Madero,https://www.am.com.mx/guanajuato/noticias/Surgen-mas-victimas-de-presunta-banda-de-taxistas-que-opera-en-La-Madero-20210512-0004.html,3329
noticias,"Sergio fue a Puerto Vallarta, pero no han sabido de él desde que salió del hotel",https://www.am.com.mx/guanajuato/noticias/Desaparecidos-Buscan-a-Sergio-Mauricio-Plascencia-desaparecio-en-Puerto-Vallarta-20210610-0045.html,3329
noticias,"Vacuna COVID México: se saltan campaña de vacunación, se contagian y fallecen | Periódico AM",https://www.am.com.mx/noticias/Vacuna-COVID-Mexico-se-saltan-campana-de-vacunacion-se-contagian-y-fallecen-20210815-0044.html,3329
noticias,Vacuna contra COVID: Les toman fotos a abuelitos luego de aplicárselas,https://www.am.com.mx/noticias/Vacuna-contra-COVID-Les-toman-fotos-a-abuelitos-luego-de-aplicarselas-20210216-0010.html,3329
noticias,"Tabasco abuso sexual. Captan a hombre bañándose desnudo con una niña de 7 años en un río, lo enfrentan | Periódico AM",https://www.am.com.mx/noticias/Tabasco-abuso-sexual.-Captan-a-hombre-banandose-desnudo-con-una-nina-de-7-anos-en-un-rio-lo-enfrentan-20210512-0011.html,3329
noticias,"Servidora de la nación niega vacuna a adulto mayor, la apodan 'Lady Prole' | Periódico AM",https://www.am.com.mx/noticias/Servidora-de-la-nacion-niega-vacuna-a-adulto-mayor-la-apodan-Lady-Prole-20210302-0021.html,3329
noticias,"Elecciones 2021: Si vas a votar, estos restaurantes en Guanajuato te harán descuentos",https://www.am.com.mx/guanajuato/noticias/Elecciones-Leon-2021-Recompensan-restaurantes-a-quienes-vayan-a-votar-campana-Yo-Si-Voto-20210604-0015.html,3329
espectaculos,Famosos guanajuatenses apuestan por triunfo del equipo León,https://www.am.com.mx/espectaculos/Famosos-pronostican-triunfo-del-equipo-Leon--20210827-0038.html,3329
espectaculos,Lupillo Rivera le responde a Christian Nodal | Periódico AM,https://www.am.com.mx/espectaculos/Lupillo-Rivera-le-responde-a-Christian-Nodal-20210619-0008.html,3329
noticias,COVID en León: en tianguis Las Américas la mayoría sigue sin usar cubrebocas,https://www.am.com.mx/guanajuato/noticias/COVID-en-Leon-en-tianguis-Las-Americas-la-mayoria-sigue-sin-usar-cubrebocas-20210220-0022.html,3329
noticias,Reportan cocodrilos en río Silao y familias temen de ser atacadas,https://www.am.com.mx/guanajuato/noticias/Reportan-cocodrilos-en-rio-Silao-y-familias-temen-de-ser-atacadas-20210404-0025.html,3329
noticias,Joven descansaba en su casa cuando sicarios entraron para matarlo,https://www.am.com.mx/guanajuato/noticias/Seguridad-Apaseo-el-Grande-Matan-a-joven-a-balazos-en-Villas-del-Cerrito-en-su-casa-20210627-0020.html,3329
noticias,Abandonan a niño de tres años con su carreola en calles de la CDMX,https://www.am.com.mx/noticias/CDMX-Nino-en-carreola-es-abandonado-en-calles-de-la-colonia-Doctores-20210626-0016.html,3329
espectaculos,"“Aquí se acabó tu carrera”, 'La Chupitos' recuerda cuando la corrieron de Televisa | Periódico AM",https://www.am.com.mx/espectaculos/Aqui-se-acabo-tu-carrera-La-Chupitos-recuerda-cuando-la-corrieron-de-Televisa-20210117-0042.html,3329
noticias,Amenaza narco a candidata y velocista del PRI-PAN para beneficiar a Michelle Núñez de Morena,https://www.am.com.mx/noticias/Elecciones-2021-Amenaza-narco-a-Zudikey-Rodriguez-candidata-PRI-PAN-PRD-para-beneficiar-a-candidata-Morena-Michelle-Nunez-20210520-0011.html,3329
celaya,Balacera entre policías y ladrones provoca choques durante persecución en Celaya,https://www.am.com.mx/celaya/Balacera-en-Celaya-Policias-y-ladrones-en-persecucion-provocan-choques-20211006-0043.html,3329
noticias,"Balacera en Celaya: Persecución termina en enfrentamiento; hay un muerto, un herido y un detenido | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Balacera-en-Celaya-Persecucion-termina-en-enfrentamiento-hay-un-muerto-un-herido-y-un-detenido-20210617-0045.html,3329
viral,Lo meten a la cárcel por acudir a funeral de su abuela y se graba para denunciar (VIDEO),https://www.am.com.mx/viral/Oaxaca-Va-al-funeral-de-su-abuela-y-termina-en-la-carcel-20210206-0024.html,3329
coronavirus,AstraZeneca Johnson & Johnson: por qué vacunas generan coágulos? | Periódico AM,https://www.am.com.mx/coronavirus/AstraZeneca-Johnson--Johnson-por-que-vacunas-generan-coagulos-20210603-0061.html,3329
noticias,"Irapuato accidente: Empresario irapuatense fallece en Cartagena de Indias a un mes de su boda | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Irapuato-accidente-Empresario-irapuatense-fallece-en-Cartagena-de-Indias-a-un-mes-de-su-boda-20210830-0007.html,3329
viral,Papá de médico que murió por COVID ahora está contagiado y lucha por su vida,https://www.am.com.mx/viral/Papa-de-medico-que-murio-por-COVID-ahora-esta-contagiado-y-lucha-por-su-vida-20210202-0023.html,3329
noticias,COVID. Cuáles son los síntomas de la variante de COVID Delta y qué se diferencia a la original OMS | Periódico AM,https://www.am.com.mx/noticias/COVID.-Cuales-son-los-sintomas-de-la-variante-de-COVID-Delta-y-que-se-diferencia-a-la-original-OMS--20210704-0032.html,3329
leon,León: Captan en VIDEO asesinato de joven en colonia San José Obrero | Periódico AM,https://www.am.com.mx/leon/Leon-Captan-en-VIDEO-asesinato-de-joven-en-colonia-San-Jose-Obrero-20211014-0108.html,3329
estados,Pasajeros quedan varados en el techo de autobús por inundación en Querétaro,https://www.am.com.mx/estados/Inundacion-en-Queretaro-Pasajeros-de-autobus-quedan-varados-por-inundacion-y-suben-al-techo-de-la-unidad-20211003-0017.html,3329
noticias,Regreso a clases presenciales México: cubrebocas que no serán aceptados | Periódico AM,https://www.am.com.mx/noticias/Regreso-a-clases-presenciales-Mexico-cubrebocas-que-no-seran-aceptados--20210826-0064.html,3329
noticias,"Accidente en San Miguel de Allende: Monja atropella a seis mujeres y tres mueren arrolladas | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Accidente-en-San-Miguel-de-Allende-Monja-atropella-a-seis-mujeres-y-tres-mueren-arrolladas-20210628-0032.html,3329
noticias,"Sigue grave el pequeño Jacobo tras comer pan envenenado, sospechan de vecino",https://www.am.com.mx/noticias/Veracruz-Nina-envenenada-muere.-Su-hermano-de-7-anos-sigue-grave-20210628-0036.html,3329
vivirmas,Tratamiento contra COVID logra un 96% de efectividad en pacientes | Periódico AM,https://www.am.com.mx/vivirmas/COVID-en-Israel-EXO-CD24-tratamiento--con-96-de-efectividad--20210208-0045.html,3329
espectaculos,Tere ‘La Shakira de Guanajuato’ quiere conocer y hacer un dueto con Shakira | Periódico AM,https://www.am.com.mx/espectaculos/Tere-La-Shakira-de-Guanajuato-quiere-conocer-y-hacer-un-dueto-con-Shakira-20210501-0051.html,3329
guanajuato,Raptan a chofer de camión ‘madrina’ para robarle; lo rescatan en Michoacán,https://www.am.com.mx/guanajuato/Raptan-a-chofer-de-camion-madrina-para-robarle-lo-rescatan-en-Michoacan-20210911-0071.html,3329
espectaculos,Destapan fotos de Verónica Castro como estudiante universitaria,https://www.am.com.mx/espectaculos/Veronica-Castro-como-universitaria...estos-fueron-sus-mejores-anos-20210810-0015.html,3329
viral,VIDEO Pobladores atrapan a ladrón de caballos y le 'echan a los perros',https://www.am.com.mx/viral/Queretaro-Perros-muerden-a-ladron-de-caballos-en-San-Juan-del-Rio-20210225-0039.html,3329
noticias,Localizan sin vida a niño desaparecido en derrumbe de hotel tras paso de Huracán Nora en Jalisco,https://www.am.com.mx/noticias/Huracan-Nora-Jalisco-Localizan-sin-vida-al-nino-desaparecido-por-desplome-de-hotel-en-Puerto-Vallarta-20210829-0028.html,3329
noticias,"VIDEO Capta cámara asesinato en la colonia San Juan de Dios en León | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/VIDEO-Capta-camara-asesinato-en-la-colonia-San-Juan-de-Dios-en-Leon-20210419-0009.html,3329
estados,"Feminicidio en Puebla: piden justicia para Suri Saday, menor abusada sexualmente y asesinada",https://www.am.com.mx/estados/Feminicidio-en-Puebla-piden-justicia-para-Suri-Saday-menor-abusada-sexualmente-y-asesinada--20211010-0072.html,3329
noticias,"Seguridad León: asesinan a hombre en un taxi y otro queda grave | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-asesinan-a-hombre-en-un-taxi-y-otro-queda-grave-20210720-0016.html,3329
jalisco,Le roban el celular y le vacían de su cuenta 100 mil pesos en 20 minutos,https://www.am.com.mx/jalisco/Guadalajara-Seguridad-le-roban-el-celular.-Le-roban-el-celular-y-le-vacian-la-cuenta-en-20-minutos-20210913-0064.html,3329
noticias,Elecciones 2021 León: Ricardo Sheffield hace berrinche en registro de Morena,https://www.am.com.mx/guanajuato/noticias/Elecciones-2021-Leon-Ricardo-Sheffield-hace-berrinche-en-registro-de-Morena-20210325-0043.html,3329
noticias,"VIDEO En España, hombre atropella a transeúntes en banqueta; hay 11 heridos",https://www.am.com.mx/noticias/Espana-VIDEO-Hombre-atropella-a-transeuntes-en-una-banqueta-hay-once-heridos-en-Marbella--20210719-0035.html,3329
valor-agregado,Implementará Bodega Aurrerá autocobro,https://www.am.com.mx/guanajuato/valor-agregado/Implementara-Bodega-Aurrera-autocobro-20210601-0026.html,3329
noticias,FOTOS Mueren peces de la Presa la Esperanza en Guanajuato capital,https://www.am.com.mx/guanajuato/noticias/FOTOS-Guanajuato-capital-mueren-peces-de-presa-La-Esperanza-20210511-0013.html,3329
noticias,"Accidente carretera Silao - San Felipe deja 3 tráileres calcinados | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Accidente-carretera-Silao---San-Felipe-deja-3-traileres-calcinados-20210903-0037.html,3329
superdeportivo,Club América: ofrecen recompensa por aficionados que asesinaron a hombre y lesionaron a otros dos | Periódico AM,https://www.am.com.mx/superdeportivo/Club-America-ofrecen-recompensa-por-aficionados-que-asesinaron-a-hombre-y-lesionaron-a-otros-dos-20210917-0129.html,3329
noticias,Muere electrocutado mientras trabajaba en bar en Real Providencia,https://www.am.com.mx/guanajuato/noticias/Accidente-en-Leon-Muere-electrocutado-en-Real-Providencia-mientras-pintaba-marquesina-de-bar--20210626-0035.html,3329
noticias,"VIDEO Michoacán ataque CJNG. Ataca cártel con drones a habitantes de Tierra Caliente, traían granadas | Periódico AM",https://www.am.com.mx/noticias/Michoacan-ataque-CJNG.-Ataca-cartel-con-drones-a-habitantes-de-Tierra-Caliente-traian-explosivos-y-granadas-20210525-0022.html,3329
espectaculos,Fan de Vicente Fernández habla sobre tocamiento inapropiado (VIDEO) | Periódico AM,https://www.am.com.mx/espectaculos/Fan-de-Vicente-Fernandez-habla-sobre-tocamiento-inapropiado-VIDEO-20210121-0029.html,3329
noticias,Hija de excandidato a diputado José Elías Medel es resguardada por la Fiscalía,https://www.am.com.mx/noticias/Hija-de-excandidato-a-diputado-Jose-Elias-Medel-es-resguardada-por-la-Fiscalia-20210219-0025.html,3329
coronavirus,COVID: Adulto mayor sufre síndrome anal inquieto tras contagiarse | Periódico AM,https://www.am.com.mx/coronavirus/COVID-Adulto-mayor-sufre-sindrome-anal-inquieto-tras-contagiarse-20211004-0085.html,3329
noticias,"Seguridad Celaya: Sicarios matan a balazos a joven en colonia Ejidal | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Celaya-Sicarios-matan-a-balazos-a-joven-en-colonia-Ejidal-20210705-0041.html,3329
noticias,Emboscan a “El Checo” llegando a su casa y lo matan a balazos en El Coecillo,https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon-Matan-a-balazos-a-El-Checo-en-El-Coecillo-20210510-0003.html,3329
viral,VIDEO. Periodista se entera de la muerte de su esposa en transmisión en vivo | Periódico AM,https://www.am.com.mx/viral/VIDEO.-Periodista-se-entera-de-la-muerte-de-su-esposa-en-transmision-en-vivo--20210108-0057.html,3248
noticias,Juan Pablo Delgado es el primer candidato abiertamente gay a la Presidencia de León,https://www.am.com.mx/guanajuato/noticias/Elecciones-2021-Juan-Pablo-Delgado-Miranda-candidato-gay-a-Presidencia-de-Leon-20210315-0024.html,3248
guanajuato,Vacunas COVID en Guanajuato: Anuncian llegada de dosis AstraZeneca para 30 a 39 años | Periódico AM,https://www.am.com.mx/guanajuato/Vacunas-COVID-en-Guanajuato-Anuncian-llegada-de-dosis-AstraZeneca-para-30-a-39-anos-20210923-0092.html,3248
noticias,"Buscan a tres jóvenes en San Francisco del Rincón; fueron a terreno y ya no regresaron | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Buscan-a-tres-jovenes-en-San-Francisco-del-Rincon-fueron-a-terreno-y-ya-no-regresaron-20210126-0066.html,3248
espectaculos,"Adrián Uribe tendrá que desquitar su jugoso sueldo en Televisa, le piden trabajar",https://www.am.com.mx/espectaculos/Adrian-Uribe-tendra-que-desquitar-su-jugoso-sueldo-en-Televisa-le-piden-trabajar-20210215-0009.html,3248
coronavirus,#ERROR!,https://www.am.com.mx/coronavirus/COVID-Peru-Familia-busca-tanques-de-oxigeno-para-salvar-a-madre-20210301-0014.html,3248
noticias,Luis David asesinó a su papá y logran detenerlo por reporte de violencia familiar,https://www.am.com.mx/guanajuato/noticias/Luis-David-asesino-a-su-papa-y-logran-detenerlo-por-reporte-de-violencia-familiar-20210104-0025.html,3248
noticias,"Vacunas COVID León: Inicia vacunación el lunes 5 abril | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Vacunas-COVID-Leon-Inicia-vacunacion-el-lunes-5-abril-20210401-0022.html,3248
noticias,Vacunación contra COVID a personas de 50 a 59 años inicia el 12 de mayo,https://www.am.com.mx/guanajuato/noticias/Vacuna-COVID-Guanajuato-Vacunacion-a-personas-de-50-a-59-anos-inicia-miercoles-12-de-mayo-20210509-0028.html,3248
espectaculos,"Filtran VIDEO de Armando Manzanero ya con Covid-19, no paraba de toser",https://www.am.com.mx/espectaculos/COVID-19-Armando-Manzanero-no-paraba-de-toser-y-le-faltaba-el-aire.-VIDEO-20210401-0009.html,3248
noticias,VIDEO Sobrevivientes graban dentro de metro que colapsó en CDMX,https://www.am.com.mx/noticias/VIDEO-CDMX-Metro-Olivos-graban-sobrevivientes-tragedia--20210504-0035.html,3248
espectaculos,VIDEO. Demanda propicia reaparición de Ingrid Coronado en TV Azteca,https://www.am.com.mx/espectaculos/Ingrid-Coronado-reaparece-en-TV-Azteca-y-explica-el-motivo-una-demanda-VIDEO-20210818-0056.html,3248
noticias,"Seguridad León. Detienen a menor de edad por tercera vez por el mismo delito | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Leon.-Detienen-a-menor-de-edad-por-tercera-vez-por-el-mismo-delito-20210330-0053.html,3248
guanajuato,Asesinan a policía en su día de descanso y otras 2 personas en balacera,https://www.am.com.mx/guanajuato/Balacera-San-Luis-de-la-Paz-Matan-a-policia-en-descanso-y-2-personas-dejan-4-heridos-20211010-0079.html,3248
vivirmas,"Alumna fue sorprendida teniendo sexo durante su clase virtual | Periódico AM | Noticias de Hidalgo, México",https://www.am.com.mx/hidalgo/vivirmas/Alumna-fue-sorprendida-teniendo-sexo-durante-su-clase-virtual-20210414-0038.html,3248
noticias,"No alcanzaron a llegar padre e hija a su trabajo, los arrolló un presunto empleado municipal en Abasolo",https://www.am.com.mx/guanajuato/noticias/Accidente-Abasolo-Presunto-empleado-municipal-arrollo-y-mato-a-hombre--20210717-0034.html,3248
viral,Muere menor arrollado cuando jugaba con patineta en noche de Reyes Magos | Periódico AM,https://www.am.com.mx/viral/Muere-menor-arrollado-cuando-jugaba-con-patineta-en-noche-de-Reyes-Magos--20210106-0016.html,3248
valor-agregado,General Motors confirma paro de producción en Silao por 3 días,https://www.am.com.mx/guanajuato/valor-agregado/General-Motors-confirma-paro-de-produccion-en-Silao-por-3-dias-20210611-0041.html,3248
noticias,Hoy llegan vacunas contra COVID Pfizer a estos cinco municipios,https://www.am.com.mx/guanajuato/noticias/Hoy-llegan-vacunas-contra-COVID-Pfizer-a-Irapuato-Moroleon-Penjamo-Uriangato-y-Valle-de-Santiago-20210412-0014.html,3248
noticias,Se mofa Vicente Fox de detención de Emma Coronel porque 'AMLO la rescatará',https://www.am.com.mx/noticias/Se-mofa-Vicente-Fox-de-detencion-de-Emma-Coronel-porque-AMLO-la-rescatara-20210222-0058.html,3248
noticias,Accidente Salamanca: Motociclista derrapa y muere en La Luz,https://www.am.com.mx/guanajuato/noticias/Accidente-Salamanca-Motociclista-derrapa-y-muere-en-La-Luz-20210410-0026.html,3248
espectaculos,"Termina la dinastía: Muere ‘Ratón' Valdés, hermano de Don Ramón ,Tin Tan y el Loco | Periódico AM",https://www.am.com.mx/espectaculos/Termina-la-dinastia-Muere-Raton-Valdes-hermano-de-Don-Ramon-Tin-Tan-y-el-Loco--20210106-0033.html,3248
noticias,"Seguridad Celaya: Matan a niña y lesionan a mujer en ataque armado en la colonia Lagos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Celaya-Matan-a-nina-y-lesionan-a-mujer-en-ataque-armado-en-la-colonia-Lagos-20210807-0008.html,3248
consejos,Estados Unidos Hombre Prueba de ADN. Familia se hace la prueba de ADN por diversión y descubre que no es papá de uno de sus hijos | Periódico AM,https://www.am.com.mx/consejos/Estados-Unidos-Hombre-Prueba-de-ADN.-Familia-se-hacen-la-prueba-de-ADN-por-diversion-y-descubre-que-no-es-papa-de-uno-de-sus-hijos-20210901-0030.html,3248
noticias,"Seguridad Valle de Santiago: Atacan a balazos a policías, hay 3 heridos | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Seguridad-Valle-de-Santiago-Atacan-a-balazos-a-policias-hay-3-heridos-20210814-0006.html,3248
coronavirus,Presentan vacuna de AstraZeneca altamente eficaz contra variantes COVID Beta y Delta,https://www.am.com.mx/coronavirus/Vacuna-de-AstraZeneca-es-altamente-eficaz-contra-variantes-COVID-Beta-y-Delta-20210723-0041.html,3248
noticias,VIDEO Viven mujeres y niños horas de terror tras ataque de crimen organizado,https://www.am.com.mx/noticias/VIDEO-Guerrero-Inseguridad.-Viven-mujeres-terror-por-ataques-en-Coyuca-de-Catalan-20210610-0015.html,3248
espectaculos,Actriz Aura Cristina Geithner deja las telenovelas y así debuta en OnlyFans,https://www.am.com.mx/espectaculos/OnlyFans-actriz-Aura-Cristina-Geithner-debuta-en-plataforma-para-adultos-20210331-0046.html,3248
guanajuato,Avión de Viva Aerobus realiza aterrizaje de emergencia en Aeropuerto del Bajío | Periódico AM,https://www.am.com.mx/guanajuato/Avion-de-Viva-Aerobus-realiza-aterrizaje-de-emergencia-en-Aeropuerto-del-Bajio-20210917-0024.html,3248
espectaculos,Noticias de Espectáculos y famosos | Periódico AM,https://www.am.com.mx/seccion/espectaculos/,3248
espectaculos,VIDEO Andrea Legarreta anuncia muerte de exintegrante de 'Hoy' por COVID | Periódico AM,https://www.am.com.mx/espectaculos/VIDEO-Andrea-Legarreta-anuncia-muerte-de-exintegrante-de-Hoy-por-COVID-20210127-0009.html,3248
espectaculos,"Viuda de José Ángel García, papá de Gael, comparte fotos del cadáver y causa indignación | Periódico AM",https://www.am.com.mx/espectaculos/Viuda-de-Jose-Angel-Garcia-papa-de-Gael-comparte-fotos-del-cadaver-y-causa-indignacion--20210124-0032.html,3248
noticias,"Balacera en León: atacan a tres afuera de la Secretaría de Defensoría Pública en León | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Balacera-en-Leon-Balean-a-tres-en-oficinas-de-la-Secretaria-de-Defensoria-Publica-en-Leon-20210426-0019.html,3248
noticias,"Fallece pequeña de once años por COVID-19 en Celaya | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Fallece-pequena-de-once-anos-por-COVID-19-en-Celaya-20210209-0007.html,3248
coronavirus,¿En qué se diferencian la variante COVID Delta y la Delta Plus?,https://www.am.com.mx/coronavirus/Mutaciones-COVID.-En-que-se-diferencian-la-variante-Delta-y-la-Delta-Plus-20210711-0042.html,3248
vivirmas,Canícula: ¿qué es y cómo protegerse de ella? | Periódico AM,https://www.am.com.mx/vivirmas/Canicula-que-es-y-como-protegerse-de-ella-20210712-0041.html,3248
noticias,Pierde el notario Marco Antonio Hernández González batalla contra el COVID,https://www.am.com.mx/guanajuato/noticias/Pierde-el-notario-Marco-Antonio-Hernandez-Gonzalez-batalla-contra-el-COVID-20210204-0018.html,3248
noticias,"Obispo de Querétaro alerta sobre falso sacerdote que realiza misas y escucha confesiones en Guanajuato | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Obispo-de-Queretaro-alerta-sobre-falso-sacerdote-que-realiza-misas-y-escucha-confesiones-en-Guanajuato-20210707-0028.html,3248
noticias,"Precios del gas Lp en municipios de Guanajuato: otro incremento del 8 al 14 de agosto | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Precios-del-gas-Lp-en-municipios-de-Guanajuato-se-registran-cambios-del-8-al-14-de-agosto-20210808-0019.html,3248
noticias,"Reanudará actividades presenciales UAEH mañana lunes | Periódico AM | Noticias de Hidalgo, México",https://www.am.com.mx/hidalgo/noticias/Reanudara-actividades-presenciales-UAEH-manana-lunes--20210103-0009.html,3248
viral,Agustina pagó para incitar a linchar a 2 hombres; pasará 22 años en prisión,https://www.am.com.mx/viral/Agustina-pago-para-incitar-a-linchar-a-2-hombres-pasara-22-anos-en-prision-20201229-0012.html,3248
noticias,GM Silao dice Hugo Varela líder de CTM que EU y Canadá quieren que cierre y llevársela | Periódico AM,https://www.am.com.mx/noticias/GM-Silao-dice-Hugo-Varela-lider-de-CTM-que-EU-y-Canada-quieren-que-cierre-y-llevarsela-20210514-0002.html,3248
noticias,Conductora queda prensada al ser impactada en la León - Cuerámaro,https://www.am.com.mx/guanajuato/noticias/Accidente-en-Leon-conductora-queda-prensada-al-ser-impactada-por-camioneta-en-la-Leon---Cueramaro-20210525-0009.html,3248
noticias,La próxima semana iniciará vacunación contra COVID en 43 puntos de León,https://www.am.com.mx/guanajuato/noticias/Vacunas-COVID-Leon-Proxima-semana-se-aplicaran-en-30-puntos-20210402-0022.html,3248
viral,Abuelitos venden galletas y gorros tejidos para sobrevivir a la pandemia,https://www.am.com.mx/viral/Abuelitos-venden-galletas-y-gorros-tejidos-para-sobrevivir-a-la-pandemia-20210113-0013.html,3248
viral,"Durante pelea vecinal mujer asesina a abuelo “pedófilo”, fue detenida",https://www.am.com.mx/viral/Durante-pelea-vecinal-mujer-asesina-a-abuelo-pedofilo-fue-detenida--20210125-0031.html,3248
viral,Gallo intenta escapar en pelea clandestina y mata a su dueño,https://www.am.com.mx/viral/India-Gallo-intenta-escapar-en-pelea-clandestina-y-mata-a-su-dueno-20210227-0046.html,3248
noticias,"Irapuato economía: Hacen fila afuera del nuevo Carl's Junior toda la noche y obtienen promoción | Periódico AM | Noticias de Guanajuato, México",https://www.am.com.mx/guanajuato/noticias/Irapuato-economia-Hacen-fila-afuera-del-nuevo-Carls-Junior-toda-la-noche-y-obtienen-promocion-20210622-0013.html,3248
